"case","event","startTime","completeTime","enddate_planned","enddate","responsible","channel","startdate","department","deadline","group","addedCost","cost","org:resource","org:group"
"case_100319","T02 Check confirmation of receipt","2012/01/17 10:24:50.099","2012/01/17 10:24:50.099","2012/02/26 23:00:00.010",,"Resource02","Internet","2011/11/21 00:06:40.010","General","2012/02/26 23:00:00.000","Group 5",,"<1000","Resource02","Group 4"
"case_100319","T04 Determine confirmation of receipt","2012/01/17 10:25:40.715","2012/01/17 10:25:40.715","2012/02/26 23:00:00.010",,"Resource02","Internet","2011/11/21 00:06:40.010","General","2012/02/26 23:00:00.000","Group 5",,"<1000","Resource02","Group 3"
"case_100319","T05 Print and send confirmation of receipt","2012/01/17 10:26:47.870","2012/01/17 10:26:47.870","2012/02/26 23:00:00.010",,"Resource02","Internet","2011/11/21 00:06:40.010","General","2012/02/26 23:00:00.000","Group 5",,"<1000","Resource02","Group 2"
"case_100320","Confirmation of receipt","2011/11/24 14:18:50.269","2011/11/24 14:18:50.269","2011/12/27 23:00:00.010","2011/12/21 23:00:00.010","Resource08","Internet","2011/11/02 00:06:40.010","General","2011/12/27 23:00:00.000","Group 5",,"<1000","Resource08","EMPTY"
"case_100320","T02 Check confirmation of receipt","2011/11/24 14:20:34.623","2011/11/24 14:20:34.623","2011/12/27 23:00:00.010","2011/12/21 23:00:00.010","Resource08","Internet","2011/11/02 00:06:40.010","General","2011/12/27 23:00:00.000","Group 5",,"<1000","Resource08","EMPTY"
"case_100320","T04 Determine confirmation of receipt","2011/11/24 14:21:12.700","2011/11/24 14:21:12.700","2011/12/27 23:00:00.010","2011/12/21 23:00:00.010","Resource08","Internet","2011/11/02 00:06:40.010","General","2011/12/27 23:00:00.000","Group 5",,"<1000","Resource08","EMPTY"
"case_100320","T05 Print and send confirmation of receipt","2011/11/24 14:22:56.138","2011/11/24 14:22:56.138","2011/12/27 23:00:00.010","2011/12/21 23:00:00.010","Resource08","Internet","2011/11/02 00:06:40.010","General","2011/12/27 23:00:00.000","Group 5",,"<1000","Resource08","Group 2"
"case_100320","T06 Determine necessity of stop advice","2011/11/24 14:24:35.976","2011/11/24 14:24:35.976","2011/12/27 23:00:00.010","2011/12/21 23:00:00.010","Resource08","Internet","2011/11/02 00:06:40.010","General","2011/12/27 23:00:00.000","Group 5",,"<1000","Resource08","Group 1"
"case_100320","T10 Determine necessity to stop indication","2011/11/28 09:22:58.669","2011/11/28 09:22:58.669","2011/12/27 23:00:00.010","2011/12/21 23:00:00.010","Resource08","Internet","2011/11/02 00:06:40.010","General","2011/12/27 23:00:00.000","Group 5",,"<1000","Resource08","Group 1"
"case_100321","Confirmation of receipt","2011/11/22 12:48:53.252","2011/11/22 12:48:53.252","2012/01/16 00:06:40.010","2011/11/25 08:08:53.865","Resource20","Internet","2011/11/21 00:06:40.010","General","2012/01/16 00:06:40.000","Group 2",,"<1000","Resource20","EMPTY"
"case_100321","T02 Check confirmation of receipt","2011/11/22 12:49:20.353","2011/11/22 12:49:20.353","2012/01/16 00:06:40.010","2011/11/25 08:08:53.865","Resource20","Internet","2011/11/21 00:06:40.010","General","2012/01/16 00:06:40.000","Group 2",,"<1000","Resource20","Group 4"
"case_100321","T04 Determine confirmation of receipt","2011/11/22 12:49:42.964","2011/11/22 12:49:42.964","2012/01/16 00:06:40.010","2011/11/25 08:08:53.865","Resource20","Internet","2011/11/21 00:06:40.010","General","2012/01/16 00:06:40.000","Group 2",,"<1000","Resource20","Group 3"
"case_100321","T05 Print and send confirmation of receipt","2011/11/22 12:50:08.478","2011/11/22 12:50:08.478","2012/01/16 00:06:40.010","2011/11/25 08:08:53.865","Resource20","Internet","2011/11/21 00:06:40.010","General","2012/01/16 00:06:40.000","Group 2",,"<1000","Resource20","Group 2"
"case_100321","T06 Determine necessity of stop advice","2011/11/22 12:50:35.789","2011/11/22 12:50:35.789","2012/01/16 00:06:40.010","2011/11/25 08:08:53.865","Resource20","Internet","2011/11/21 00:06:40.010","General","2012/01/16 00:06:40.000","Group 2",,"<1000","Resource20","Group 1"
"case_100321","T10 Determine necessity to stop indication","2011/11/22 12:50:57.789","2011/11/22 12:50:57.789","2012/01/16 00:06:40.010","2011/11/25 08:08:53.865","Resource20","Internet","2011/11/21 00:06:40.010","General","2012/01/16 00:06:40.000","Group 2",,"<1000","Resource20","Group 1"
"case_100322","Confirmation of receipt","2012/01/11 11:00:05.791","2012/01/11 11:00:05.791","2012/01/15 23:00:00.010",,"Resource09","Internet","2011/11/21 00:06:40.010","General","2012/01/15 23:00:00.000","Group 5",,"<1000","Resource09","EMPTY"
"case_100322","T06 Determine necessity of stop advice","2012/01/11 11:00:53.694","2012/01/11 11:00:53.694","2012/01/15 23:00:00.010",,"Resource09","Internet","2011/11/21 00:06:40.010","General","2012/01/15 23:00:00.000","Group 5",,"<1000","Resource09","Group 1"
"case_100322","T10 Determine necessity to stop indication","2012/01/11 11:01:55.141","2012/01/11 11:01:55.141","2012/01/15 23:00:00.010",,"Resource09","Internet","2011/11/21 00:06:40.010","General","2012/01/15 23:00:00.000","Group 5",,"<1000","Resource09","Group 1"
"case_100322","T02 Check confirmation of receipt","2012/01/11 11:02:51.856","2012/01/11 11:02:51.856","2012/01/15 23:00:00.010",,"Resource09","Internet","2011/11/21 00:06:40.010","General","2012/01/15 23:00:00.000","Group 5",,"<1000","Resource09","Group 4"
"case_100322","T04 Determine confirmation of receipt","2012/01/11 11:04:31.551","2012/01/11 11:04:31.551","2012/01/15 23:00:00.010",,"Resource09","Internet","2011/11/21 00:06:40.010","General","2012/01/15 23:00:00.000","Group 5",,"<1000","Resource09","Group 3"
"case_100322","T05 Print and send confirmation of receipt","2012/01/11 11:05:14.491","2012/01/11 11:05:14.491","2012/01/15 23:00:00.010",,"Resource09","Internet","2011/11/21 00:06:40.010","General","2012/01/15 23:00:00.000","Group 5",,"<1000","Resource09","Group 2"
"case_100323","Confirmation of receipt","2011/11/24 13:48:48.674","2011/11/24 13:48:48.674","2012/01/15 23:00:00.010","2011/12/23 11:04:26.129","Resource11","Internet","2011/11/21 00:06:40.010","General","2012/01/15 23:00:00.000","Group 8",,"<1000","Resource01","EMPTY"
"case_100323","T02 Check confirmation of receipt","2011/11/24 13:49:31.532","2011/11/24 13:49:31.532","2012/01/15 23:00:00.010","2011/12/23 11:04:26.129","Resource11","Internet","2011/11/21 00:06:40.010","General","2012/01/15 23:00:00.000","Group 8",,"<1000","Resource01","Group 4"
"case_100323","T04 Determine confirmation of receipt","2011/11/24 13:50:11.471","2011/11/24 13:50:11.471","2012/01/15 23:00:00.010","2011/12/23 11:04:26.129","Resource11","Internet","2011/11/21 00:06:40.010","General","2012/01/15 23:00:00.000","Group 8",,"<1000","Resource01","Group 3"
"case_100323","T05 Print and send confirmation of receipt","2011/11/24 13:50:42.141","2011/11/24 13:50:42.141","2012/01/15 23:00:00.010","2011/12/23 11:04:26.129","Resource11","Internet","2011/11/21 00:06:40.010","General","2012/01/15 23:00:00.000","Group 8",,"<1000","Resource01","Group 2"
"case_100323","T06 Determine necessity of stop advice","2011/11/24 13:50:57.458","2011/11/24 13:50:57.458","2012/01/15 23:00:00.010","2011/12/23 11:04:26.129","Resource11","Internet","2011/11/21 00:06:40.010","General","2012/01/15 23:00:00.000","Group 8",,"<1000","Resource01","Group 1"
"case_100323","T10 Determine necessity to stop indication","2011/11/24 13:51:29.552","2011/11/24 13:51:29.552","2012/01/15 23:00:00.010","2011/12/23 11:04:26.129","Resource11","Internet","2011/11/21 00:06:40.010","General","2012/01/15 23:00:00.000","Group 8",,"<1000","Resource01","Group 1"
"case_100324","Confirmation of receipt","2011/11/22 10:56:11.144","2011/11/22 10:56:11.144","2012/02/08 07:54:00.925","2011/11/22 10:56:10.095","admin3","Internet","2011/11/22 07:54:00.925","Customer contact","2012/02/08 07:54:00.925",,,"<1000","admin2","Group 1"
"case_100326","Confirmation of receipt","2011/12/09 09:15:04.933","2011/12/09 09:15:04.933","2012/01/17 00:06:40.010","2011/12/09 09:15:03.846","Resource04","Internet","2011/11/22 00:06:40.010","General","2012/01/17 00:06:40.000","Group 5",,"<1000","admin2","EMPTY"
"case_100327","Confirmation of receipt","2011/12/01 07:33:35.361","2011/12/01 07:33:35.361","2012/01/17 23:00:00.010","2012/01/05 13:32:52.039","Resource11","Internet","2011/11/23 00:06:40.010","General","2012/01/17 23:00:00.000","Group 8",,"<1000","Resource16","EMPTY"
"case_100327","T02 Check confirmation of receipt","2011/12/01 07:34:01.593","2011/12/01 07:34:01.593","2012/01/17 23:00:00.010","2012/01/05 13:32:52.039","Resource11","Internet","2011/11/23 00:06:40.010","General","2012/01/17 23:00:00.000","Group 8",,"<1000","Resource16","Group 4"
"case_100327","T04 Determine confirmation of receipt","2011/12/01 07:34:49.023","2011/12/01 07:34:49.023","2012/01/17 23:00:00.010","2012/01/05 13:32:52.039","Resource11","Internet","2011/11/23 00:06:40.010","General","2012/01/17 23:00:00.000","Group 8",,"<1000","Resource16","Group 3"
"case_100327","T05 Print and send confirmation of receipt","2011/12/01 07:36:40.264","2011/12/01 07:36:40.264","2012/01/17 23:00:00.010","2012/01/05 13:32:52.039","Resource11","Internet","2011/11/23 00:06:40.010","General","2012/01/17 23:00:00.000","Group 8",,"<1000","Resource16","Group 2"
"case_100327","T06 Determine necessity of stop advice","2011/12/01 07:37:42.825","2011/12/01 07:37:42.825","2012/01/17 23:00:00.010","2012/01/05 13:32:52.039","Resource11","Internet","2011/11/23 00:06:40.010","General","2012/01/17 23:00:00.000","Group 8",,"<1000","Resource16","Group 1"
"case_100327","T10 Determine necessity to stop indication","2011/12/01 07:38:10.344","2011/12/01 07:38:10.344","2012/01/17 23:00:00.010","2012/01/05 13:32:52.039","Resource11","Internet","2011/11/23 00:06:40.010","General","2012/01/17 23:00:00.000","Group 8",,"<1000","Resource16","Group 1"
"case_100328","Confirmation of receipt","2011/11/24 13:30:50.714","2011/11/24 13:30:50.714","2012/02/08 23:00:00.010","2012/01/12 13:47:41.335","Resource11","Internet","2011/11/23 00:06:40.010","General","2012/02/08 23:00:00.000","Group 8",,"<1000","Resource01","EMPTY"
"case_100328","T06 Determine necessity of stop advice","2011/11/24 13:31:22.728","2011/11/24 13:31:22.728","2012/02/08 23:00:00.010","2012/01/12 13:47:41.335","Resource11","Internet","2011/11/23 00:06:40.010","General","2012/02/08 23:00:00.000","Group 8",,"<1000","Resource01","Group 1"
"case_100328","T02 Check confirmation of receipt","2011/11/24 13:31:48.853","2011/11/24 13:31:48.853","2012/02/08 23:00:00.010","2012/01/12 13:47:41.335","Resource11","Internet","2011/11/23 00:06:40.010","General","2012/02/08 23:00:00.000","Group 8",,"<1000","Resource01","Group 4"
"case_100328","T04 Determine confirmation of receipt","2011/11/24 13:32:07.053","2011/11/24 13:32:07.053","2012/02/08 23:00:00.010","2012/01/12 13:47:41.335","Resource11","Internet","2011/11/23 00:06:40.010","General","2012/02/08 23:00:00.000","Group 8",,"<1000","Resource01","Group 3"
"case_100328","T05 Print and send confirmation of receipt","2011/11/24 13:32:23.408","2011/11/24 13:32:23.408","2012/02/08 23:00:00.010","2012/01/12 13:47:41.335","Resource11","Internet","2011/11/23 00:06:40.010","General","2012/02/08 23:00:00.000","Group 8",,"<1000","Resource01","Group 2"
"case_100328","T10 Determine necessity to stop indication","2011/11/24 13:32:46.077","2011/11/24 13:32:46.077","2012/02/08 23:00:00.010","2012/01/12 13:47:41.335","Resource11","Internet","2011/11/23 00:06:40.010","General","2012/02/08 23:00:00.000","Group 8",,"<1000","Resource01","Group 1"
"case_100329","Confirmation of receipt","2011/11/24 08:15:49.144","2011/11/24 08:15:49.144","2012/02/09 15:21:00.744","2011/11/24 08:15:48.187","admin3","Internet","2011/11/23 15:21:00.744","Customer contact","2012/02/09 15:21:00.744",,,"<1000","admin2","Group 1"
"case_100330","Confirmation of receipt","2011/12/15 13:42:52.507","2011/12/15 13:42:52.507","2012/02/08 23:00:00.010",,"Resource09","Internet","2011/11/23 00:06:40.010","General","2012/02/08 23:00:00.000","Group 5",,"<1000","Resource09","EMPTY"
"case_100330","T02 Check confirmation of receipt","2011/12/15 13:45:08.364","2011/12/15 13:45:08.364","2012/02/08 23:00:00.010",,"Resource09","Internet","2011/11/23 00:06:40.010","General","2012/02/08 23:00:00.000","Group 5",,"<1000","Resource09","Group 4"
"case_100330","T04 Determine confirmation of receipt","2011/12/15 13:45:47.035","2011/12/15 13:45:47.035","2012/02/08 23:00:00.010",,"Resource09","Internet","2011/11/23 00:06:40.010","General","2012/02/08 23:00:00.000","Group 5",,"<1000","Resource09","Group 3"
"case_100330","T05 Print and send confirmation of receipt","2011/12/15 13:46:19.010","2011/12/15 13:46:19.010","2012/02/08 23:00:00.010",,"Resource09","Internet","2011/11/23 00:06:40.010","General","2012/02/08 23:00:00.000","Group 5",,"<1000","Resource09","Group 2"
"case_100330","T06 Determine necessity of stop advice","2011/12/15 13:46:49.392","2011/12/15 13:46:49.392","2012/02/08 23:00:00.010",,"Resource09","Internet","2011/11/23 00:06:40.010","General","2012/02/08 23:00:00.000","Group 5",,"<1000","Resource09","Group 1"
"case_100330","T10 Determine necessity to stop indication","2011/12/15 13:47:46.628","2011/12/15 13:47:46.628","2012/02/08 23:00:00.010",,"Resource09","Internet","2011/11/23 00:06:40.010","General","2012/02/08 23:00:00.000","Group 5",,"<1000","Resource09","Group 1"
"case_100331","Confirmation of receipt","2011/11/29 10:46:06.532","2011/11/29 10:46:06.532","2012/01/19 00:06:40.010","2011/12/12 14:18:40.732","Resource12","Internet","2011/11/24 00:06:40.010","General","2012/01/19 00:06:40.000","Group 5",,"<1000","Resource12","EMPTY"
"case_100331","T02 Check confirmation of receipt","2011/11/29 10:46:54.371","2011/11/29 10:46:54.371","2012/01/19 00:06:40.010","2011/12/12 14:18:40.732","Resource12","Internet","2011/11/24 00:06:40.010","General","2012/01/19 00:06:40.000","Group 5",,"<1000","Resource12","Group 4"
"case_100331","T04 Determine confirmation of receipt","2011/11/29 10:47:32.540","2011/11/29 10:47:32.540","2012/01/19 00:06:40.010","2011/12/12 14:18:40.732","Resource12","Internet","2011/11/24 00:06:40.010","General","2012/01/19 00:06:40.000","Group 5",,"<1000","Resource12","Group 3"
"case_100331","T06 Determine necessity of stop advice","2011/11/29 11:08:36.453","2011/11/29 11:08:36.453","2012/01/19 00:06:40.010","2011/12/12 14:18:40.732","Resource12","Internet","2011/11/24 00:06:40.010","General","2012/01/19 00:06:40.000","Group 5",,"<1000","Resource12","Group 1"
"case_100331","T10 Determine necessity to stop indication","2011/11/29 11:09:11.004","2011/11/29 11:09:11.004","2012/01/19 00:06:40.010","2011/12/12 14:18:40.732","Resource12","Internet","2011/11/24 00:06:40.010","General","2012/01/19 00:06:40.000","Group 5",,"<1000","Resource12","Group 1"
"case_100331","T05 Print and send confirmation of receipt","2011/11/30 11:02:36.695","2011/11/30 11:02:36.695","2012/01/19 00:06:40.010","2011/12/12 14:18:40.732","Resource12","Internet","2011/11/24 00:06:40.010","General","2012/01/19 00:06:40.000","Group 5",,"<1000","Resource27","Group 2"
"case_100332","Confirmation of receipt","2011/11/30 12:54:33.716","2011/11/30 12:54:33.716","2012/01/18 23:00:00.010","2012/01/17 13:33:56.518","Resource04","Internet","2011/11/24 00:06:40.010","General","2012/01/18 23:00:00.000","Group 5",,"<1000","Resource04","EMPTY"
"case_100332","T02 Check confirmation of receipt","2011/11/30 12:54:56.948","2011/11/30 12:54:56.948","2012/01/18 23:00:00.010","2012/01/17 13:33:56.518","Resource04","Internet","2011/11/24 00:06:40.010","General","2012/01/18 23:00:00.000","Group 5",,"<1000","Resource04","Group 4"
"case_100332","T04 Determine confirmation of receipt","2011/11/30 12:55:14.723","2011/11/30 12:55:14.723","2012/01/18 23:00:00.010","2012/01/17 13:33:56.518","Resource04","Internet","2011/11/24 00:06:40.010","General","2012/01/18 23:00:00.000","Group 5",,"<1000","Resource04","Group 3"
"case_100332","T05 Print and send confirmation of receipt","2011/11/30 12:55:33.200","2011/11/30 12:55:33.200","2012/01/18 23:00:00.010","2012/01/17 13:33:56.518","Resource04","Internet","2011/11/24 00:06:40.010","General","2012/01/18 23:00:00.000","Group 5",,"<1000","Resource04","Group 2"
"case_100332","T06 Determine necessity of stop advice","2011/11/30 12:55:50.019","2011/11/30 12:55:50.019","2012/01/18 23:00:00.010","2012/01/17 13:33:56.518","Resource04","Internet","2011/11/24 00:06:40.010","General","2012/01/18 23:00:00.000","Group 5",,"<1000","Resource04","Group 1"
"case_100332","T10 Determine necessity to stop indication","2011/11/30 12:56:09.588","2011/11/30 12:56:09.588","2012/01/18 23:00:00.010","2012/01/17 13:33:56.518","Resource04","Internet","2011/11/24 00:06:40.010","General","2012/01/18 23:00:00.000","Group 5",,"<1000","Resource04","Group 1"
"case_100333","Confirmation of receipt","2011/11/24 15:28:52.911","2011/11/24 15:28:52.911","2012/01/20 00:06:40.010","2011/11/30 14:52:53.757","Resource20","Internet","2011/11/24 00:06:40.010","General","2012/01/20 00:06:40.000","Group 2",,"<1000","Resource20","EMPTY"
"case_100333","T02 Check confirmation of receipt","2011/11/24 15:30:32.541","2011/11/24 15:30:32.541","2012/01/20 00:06:40.010","2011/11/30 14:52:53.757","Resource20","Internet","2011/11/24 00:06:40.010","General","2012/01/20 00:06:40.000","Group 2",,"<1000","Resource20","Group 4"
"case_100333","T04 Determine confirmation of receipt","2011/11/24 15:30:49.801","2011/11/24 15:30:49.801","2012/01/20 00:06:40.010","2011/11/30 14:52:53.757","Resource20","Internet","2011/11/24 00:06:40.010","General","2012/01/20 00:06:40.000","Group 2",,"<1000","Resource20","Group 3"
"case_100333","T05 Print and send confirmation of receipt","2011/11/24 15:31:26.522","2011/11/24 15:31:26.522","2012/01/20 00:06:40.010","2011/11/30 14:52:53.757","Resource20","Internet","2011/11/24 00:06:40.010","General","2012/01/20 00:06:40.000","Group 2",,"<1000","Resource20","Group 2"
